file,2theta_deg,intensity,FWHM_deg,prom_log10
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,58.28,140.493,0.17999999999999972,0.04748518524284068
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,58.39,135.902,0.5,0.036206154316169054
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,58.56,145.244,0.19999999999999574,0.05492591905386419
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,58.61,143.588,0.19999999999999574,0.059295969281110715
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,58.69,134.824,0.5,0.039182461907800725
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,58.81,141.354,0.07000000000000028,0.05434550750632683
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,58.9,143.782,0.20000000000000284,0.06697029942095249
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,59.03,140.913,0.21000000000000085,0.057200551099533405
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,59.21,141.073,0.10000000000000142,0.06573572354269384
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,59.35,136.884,0.11999999999999744,0.05645218062071523
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,59.47,135.728,0.07000000000000028,0.0581990337339898
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,59.6,148.333,0.09000000000000341,0.07340616190811204
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,59.75,134.941,0.14000000000000057,0.039214697371355765
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,59.81,135.246,0.14000000000000057,0.03726460514699154
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,59.93,138.719,0.23000000000000398,0.05002938532456695
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,60.03,143.289,0.23000000000000398,0.055642317913817754
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,60.24,138.175,0.4200000000000017,0.04356079632893216
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,60.36,134.704,0.13000000000000256,0.04388345322418854
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,60.43,135.455,0.14999999999999858,0.031108488333934092
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,60.54,138.911,0.0799999999999983,0.05585131688212658
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,60.65,141.501,0.10000000000000142,0.06113201001641702
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,60.83,141.697,0.0800000000000054,0.05387388104722342
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,60.96,139.95,0.14000000000000057,0.04779914412458568
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,61.03,135.781,0.1599999999999966,0.032849786344741026
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,61.17,135.653,0.0800000000000054,0.03241673044105117
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,61.25,148.847,0.09000000000000341,0.05990714233215341
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,61.4,141.018,0.0899999999999963,0.030485525997179998
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,61.51,162.332,0.6000000000000014,0.030783394571901646
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,61.69,292.638,0.20999999999999375,0.1915224296377546
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,61.86,166.422,0.6000000000000014,0.030437170083766226
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,61.94,155.982,0.5900000000000034,0.0337600292875074
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,62.14,146.19,0.21999999999999886,0.03503816395204238
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,62.18,143.533,0.21999999999999886,0.03673068588181032
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,62.26,145.946,0.21000000000000085,0.04332611212398707
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,62.44,141.833,0.04999999999999716,0.0306799411328977
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,62.54,152.239,0.07000000000000028,0.05126777592855637
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,62.69,149.259,0.11999999999999744,0.04622272573078984
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,62.85,151.219,0.10999999999999943,0.042328130109549666
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,62.96,148.529,0.10999999999999943,0.03971484541438767
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,63.1,148.68,0.05000000000000426,0.03748843239009441
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,63.21,155.874,0.10000000000000142,0.047714984160901835
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,63.34,153.417,0.05999999999999517,0.03789866626468279
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,63.43,154.186,0.1599999999999966,0.04062330728553294
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,63.52,154.951,0.1700000000000017,0.03279204706598023
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,63.68,158.307,0.15000000000000568,0.04586406338188143
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,63.73,158.901,0.15000000000000568,0.047768981465943994
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,63.93,166.492,0.0899999999999963,0.048607564158715866
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,64.15,166.612,0.4399999999999977,0.037836710449766754
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,64.23,160.803,0.6000000000000014,0.03198319664486613
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,64.34,170.731,0.1700000000000017,0.0528097731394427
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,64.42,172.058,0.4200000000000017,0.03920285326105206
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,64.51,169.311,0.09000000000000341,0.032379940436482034
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,64.65,180.263,0.10999999999999943,0.04630096151930721
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,64.84,184.365,0.09000000000000341,0.043443312608369825
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,64.94,188.281,0.0899999999999892,0.036786629956295405
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,65.06,202.78,0.060000000000002274,0.04229642633408902
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,65.86,1109.748,0.20999999999999375,0.23768367971692503
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,66.45,463.524,0.22000000000001307,0.13756434910866427
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,66.71,350.732,0.060000000000002274,0.04163762602327406
BTO_Mapping_Theta2Theta_09-17-2025_001_01_-15-000_-45-000.xy,69.18,66616.633,0.20999999999999375,0.19314028716971218
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,20.16,591.951,0.060000000000002274,0.04114047835901274
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,20.29,581.496,0.10000000000000142,0.03347145369280707
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,21.13,581.679,0.08000000000000185,0.04380077793411446
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,22.01,699.508,0.2699999999999996,0.03711103889972398
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,22.12,735.22,0.22000000000000242,0.06001343630736311
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,23.28,517.063,0.08999999999999986,0.032508851763255506
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,23.65,510.416,0.14999999999999858,0.030029618248305162
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,23.87,515.878,0.13000000000000256,0.032268204033179176
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,23.92,513.081,0.13000000000000256,0.03077520237999895
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,24.18,510.339,0.1999999999999993,0.031003590168099567
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,24.86,492.906,0.07000000000000028,0.03365906743689475
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,25.11,502.652,0.0799999999999983,0.037406149716824905
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,25.78,477.534,0.13000000000000256,0.03338783747139129
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,26.1,469.244,0.07000000000000028,0.030448548320425678
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,26.84,462.987,0.26000000000000156,0.033045385853019076
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,27.27,461.854,0.10999999999999943,0.04214335216619138
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,27.94,443.319,0.07000000000000028,0.03483806578075063
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,28.36,453.102,0.3200000000000003,0.03693006192279352
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,28.56,462.213,0.16999999999999815,0.050194294170831336
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,28.79,441.357,0.1999999999999993,0.04699896539662692
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,28.85,427.256,0.23000000000000043,0.03278192031763195
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,28.92,425.339,0.22000000000000242,0.03564547590715246
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,29.32,427.462,0.14999999999999858,0.040218008536701655
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,29.67,422.829,0.08000000000000185,0.0320187856357712
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,29.99,456.568,0.120000000000001,0.0407478230919561
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,30.08,449.296,0.19000000000000128,0.033534995036734606
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,30.41,448.839,0.10999999999999943,0.030443193784734396
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,30.63,454.633,0.129999999999999,0.04024284649617715
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,31.41,3982.016,0.20000000000000284,0.2019229294012106
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,32.04,433.633,0.18000000000000327,0.03867488175400704
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,32.12,423.314,0.25000000000000355,0.03427358959703234
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,32.39,396.303,0.15000000000000568,0.03450113798211818
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,32.82,371.194,0.6200000000000045,0.030228626072411342
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,33.0,357.638,0.6700000000000017,0.030765133663015403
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,33.09,359.279,0.5900000000000034,0.03543228034652856
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,33.42,342.307,0.6700000000000017,0.03282645903157865
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,33.51,345.935,0.5799999999999983,0.03827699419235582
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,33.6,344.672,0.0799999999999983,0.03494401594871668
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,33.72,343.347,0.5399999999999991,0.03225434594712706
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,33.82,354.933,0.3500000000000014,0.045865537730562116
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,33.93,349.753,0.35999999999999943,0.0393093245582756
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,34.27,339.855,0.0800000000000054,0.041305251843439944
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,34.38,338.507,0.09000000000000341,0.0487752821889466
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,34.47,331.976,0.18999999999999773,0.03924832983235306
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,34.71,334.621,0.3499999999999943,0.03790494045516754
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,34.78,332.205,0.22999999999999687,0.0447263175949039
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,34.85,331.34,0.3499999999999943,0.03801348671222563
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,35.11,329.867,0.14999999999999858,0.03973865696418828
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,35.27,316.424,0.29999999999999716,0.032443606240445566
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,35.5,314.796,0.10999999999999943,0.03362450936652084
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,35.78,314.685,0.1599999999999966,0.03277166531363876
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,35.85,307.665,0.1599999999999966,0.033154023802379654
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,36.06,305.965,0.07000000000000028,0.030638022771006433
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,36.26,305.009,0.22999999999999687,0.03242639938928424
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,36.47,310.895,0.13000000000000256,0.038343401020504236
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,36.6,306.726,0.09999999999999432,0.04016116035174569
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,36.91,308.684,0.23000000000000398,0.043509277055287995
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,37.0,303.957,0.25,0.03233091927930606
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,37.06,303.6,0.25,0.03066758589952591
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,37.34,302.65,0.10999999999999943,0.041607167461324444
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,37.63,298.27,0.25,0.03415176999896809
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,37.71,300.019,0.25,0.03166959373030782
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,38.08,307.56,0.13000000000000256,0.032157176679817386
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,38.15,307.448,0.13000000000000256,0.03274778932508582
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,38.75,848.867,0.21000000000000085,0.13154276798337158
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,39.4,279.527,0.18999999999999773,0.03861415212078228
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,39.5,276.912,0.17999999999999972,0.04221288902890666
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,39.74,271.91,0.17999999999999972,0.042712712932367315
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,39.86,267.849,0.17999999999999972,0.03138086835545988
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,39.95,271.82,0.21999999999999886,0.041745655593402944
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,40.1,273.642,0.21999999999999886,0.04206178390216937
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,40.21,265.238,0.46000000000000085,0.03650399164647865
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,40.32,260.01,0.4799999999999969,0.030308497353114822
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,40.41,258.506,0.4799999999999969,0.031288356334156935
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,40.48,260.002,0.4799999999999969,0.030151665500230733
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,40.55,260.577,0.46000000000000085,0.03688371963932574
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,40.8,255.141,0.5399999999999991,0.032430986417208256
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,40.91,257.253,0.20999999999999375,0.04358382489422204
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,41.03,256.779,0.490000000000002,0.04167636752232221
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,41.22,254.814,0.490000000000002,0.04159813467347254
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,41.32,249.262,0.4399999999999977,0.03849294555262464
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,41.41,247.738,0.6799999999999997,0.03656255181677889
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,41.47,248.281,0.15000000000000568,0.04496779382736049
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,41.57,242.413,0.6899999999999977,0.032714656872726414
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,41.68,241.567,0.6899999999999977,0.0316004098636683
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,41.85,241.49,0.6799999999999997,0.03648503286978776
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,41.93,245.719,0.240000000000002,0.04339877244133098
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,42.07,241.266,0.17999999999999972,0.04075643092423281
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,42.16,238.916,0.17999999999999972,0.03935043038885217
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,42.34,242.377,0.12000000000000455,0.04872256186583193
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,42.44,241.266,0.10000000000000142,0.032759722211973576
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,42.58,233.675,0.1600000000000037,0.035226597053601795
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,42.64,242.853,0.14000000000000057,0.04872486511003364
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,42.79,242.434,0.0800000000000054,0.03914152836495842
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,42.91,234.78,0.14999999999999858,0.04400186056777623
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,42.98,239.188,0.14000000000000057,0.049839862391049525
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,43.11,227.35,0.0899999999999963,0.03007839926256809
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,43.28,235.134,0.14999999999999858,0.05118703101578056
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,43.63,226.183,0.38999999999999346,0.031711571728093184
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,43.69,226.386,0.28999999999999915,0.03434227160506175
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,43.76,227.88,0.29999999999999716,0.03401644446578608
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,43.82,240.947,0.25,0.04836482466634204
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,44.07,228.17,0.0799999999999983,0.04384144540173062
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,44.25,226.022,0.07000000000000028,0.0319528153354747
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,44.36,222.187,0.25,0.03187307369384339
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,44.44,223.34,0.240000000000002,0.03319736123354264
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,44.51,228.421,0.240000000000002,0.03645052962913438
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,44.69,238.137,0.0799999999999983,0.03691127793640252
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,45.03,355.084,0.28999999999999915,0.04466582716897276
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,45.15,386.794,0.23000000000000398,0.0808064192066508
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,45.63,251.642,0.0799999999999983,0.05350594662865419
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,45.78,220.23,0.10999999999999943,0.030298220782412972
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,45.9,220.907,0.07000000000000028,0.03897741317218249
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,45.97,207.522,0.14000000000000057,0.03168456134557198
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,46.14,209.912,0.09000000000000341,0.03679184848199162
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,46.35,205.605,0.3500000000000014,0.0314597886005681
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,46.41,221.016,0.12000000000000455,0.05744735273209689
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,46.6,202.943,0.07000000000000028,0.033306171175790045
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,46.71,211.059,0.0899999999999963,0.04464583470276562
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,46.94,205.029,0.09999999999999432,0.04258474629432056
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,47.1,200.165,0.13000000000000256,0.04342166271449159
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,47.29,192.02,0.1700000000000017,0.0342931883253244
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,47.43,198.6,0.07000000000000028,0.04087172921741056
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,47.6,200.463,0.25,0.04720289608521096
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,47.67,191.882,0.2600000000000051,0.03976545400346462
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,47.78,194.632,0.25,0.041341421665692574
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,47.98,199.031,0.0800000000000054,0.07050198741076505
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,48.09,198.185,0.10000000000000142,0.07231280931592274
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,48.22,193.176,0.10000000000000142,0.06580304434898052
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,48.35,186.381,0.4299999999999997,0.05061044699708941
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,48.43,185.05,0.4299999999999997,0.04902663102723261
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,48.63,185.777,0.28999999999999915,0.060780601398538095
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,48.76,184.923,0.3499999999999943,0.052459345542967606
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,48.94,188.479,0.21000000000000085,0.07036686292873781
BTO_Mapping_Theta2Theta_09-17-2025_001_02_0-000_-45-000.xy,49.02,183.678,0.28000000000000114,0.05677422529664794
